销售日期,单品名称,分类名称,单品销量(天)
2022-04-04,青线椒,辣椒类,1.363
2022-04-04,青线椒(份),辣椒类,12.0
2022-04-04,青茄子,茄类,0.407
2022-04-04,马齿苋,花叶类,0.244
2022-04-04,鱼腥草,花叶类,1.037
2022-04-04,鲜木耳,食用菌,0.6799999999999999
2022-04-04,黄白菜,花叶类,9.8
2022-04-05,七彩椒,辣椒类,0.515
2022-04-05,上海青,花叶类,5.93
2022-04-05,上海青(份),花叶类,8.0
2022-04-05,东门口小白菜,花叶类,4.397
2022-04-05,云南油麦菜,花叶类,4.57
2022-04-05,云南油麦菜(份),花叶类,12.0
2022-04-05,云南生菜,花叶类,8.847
2022-04-05,云南生菜(份),花叶类,11.0
2022-04-05,净藕,水生根茎类,21.71
2022-04-05,四川红香椿,花叶类,1.4849999999999999
2022-04-05,外地茼蒿,花叶类,0.9339999999999999
2022-04-05,奶白菜,花叶类,9.244
2022-04-05,姜蒜小米椒组合装(小份),辣椒类,2.0
2022-04-05,姬菇,食用菌,0.354
2022-04-05,小米椒(份),辣椒类,6.0
2022-04-05,小青菜,花叶类,9.786
2022-04-05,春菜,花叶类,0.9339999999999999
2022-04-05,水果辣椒(份),辣椒类,2.0
2022-04-05,海鲜菇,食用菌,0.8520000000000001
2022-04-05,海鲜菇(袋),食用菌,16.0
2022-04-05,灯笼椒,辣椒类,1.051
2022-04-05,竹叶菜,花叶类,1.025
2022-04-05,竹叶菜(份),花叶类,4.0
2022-04-05,紫苏(份),花叶类,1.0
2022-04-05,紫茄子,茄类,13.058
2022-04-05,红尖椒,辣椒类,0.367
2022-04-05,红尖椒(份),辣椒类,4.0
2022-04-05,红杭椒(份),辣椒类,1.0
2022-04-05,红椒,辣椒类,2.637
2022-04-05,红灯笼椒,辣椒类,0.51
2022-04-05,红薯尖,花叶类,2.9650000000000003
2022-04-05,芜湖青椒,辣椒类,1.642
2022-04-05,苋菜,花叶类,27.093
2022-04-05,菜心(份),花叶类,2.0
2022-04-05,菠菜,花叶类,5.437
2022-04-05,菠菜(份),花叶类,10.0
2022-04-05,萝卜叶,花叶类,1.745
2022-04-05,蔡甸藜蒿(份),花叶类,5.0
2022-04-05,螺丝椒,辣椒类,6.314
2022-04-05,西兰花,花菜类,21.248
2022-04-05,西峡花菇,食用菌,7.966
2022-04-05,金针菇(袋),食用菌,5.0
2022-04-05,长线茄,茄类,1.283
2022-04-05,青尖椒(份),辣椒类,5.0
2022-04-05,青线椒,辣椒类,0.628
2022-04-05,青线椒(份),辣椒类,5.0
2022-04-05,青茄子,茄类,1.0150000000000001
2022-04-05,鱼腥草,花叶类,1.714
2022-04-05,鲜木耳,食用菌,1.304
2022-04-05,黄白菜,花叶类,7.313
2022-04-06,上海青,花叶类,5.378
2022-04-06,上海青(份),花叶类,6.0
2022-04-06,东门口小白菜,花叶类,5.539
2022-04-06,云南油麦菜,花叶类,1.8679999999999999
2022-04-06,云南油麦菜(份),花叶类,8.0
2022-04-06,云南生菜,花叶类,5.854
2022-04-06,云南生菜(份),花叶类,9.0
2022-04-06,净藕,水生根茎类,3.7569999999999997
2022-04-06,四川红香椿,花叶类,0.516
2022-04-06,外地茼蒿,花叶类,1.446
2022-04-06,奶白菜,花叶类,6.238
2022-04-06,姜蒜小米椒组合装(小份),辣椒类,3.0
2022-04-06,姬菇,食用菌,0.33899999999999997
2022-04-06,小白菜,花叶类,0.251
2022-04-06,小米椒(份),辣椒类,10.0
2022-04-06,小青菜,花叶类,8.891
2022-04-06,春菜,花叶类,0.316
2022-04-06,海鲜菇,食用菌,0.7150000000000001
2022-04-06,海鲜菇(袋),食用菌,9.0
2022-04-06,白玉菇(袋),食用菌,1.0
2022-04-06,竹叶菜,花叶类,3.214
2022-04-06,竹叶菜(份),花叶类,4.0
2022-04-06,紫苏(份),花叶类,1.0
2022-04-06,紫茄子,茄类,5.874
2022-04-06,红尖椒,辣椒类,0.332
2022-04-06,红尖椒(份),辣椒类,3.0
2022-04-06,红杭椒(份),辣椒类,3.0
2022-04-06,红椒,辣椒类,0.822
2022-04-06,红灯笼椒,辣椒类,0.6970000000000001
2022-04-06,红薯尖,花叶类,0.244
2022-04-06,红薯尖(份),花叶类,4.0
2022-04-06,芜湖青椒,辣椒类,0.594
2022-04-06,苋菜,花叶类,15.635
2022-04-06,菜心(份),花叶类,2.0
2022-04-06,菠菜,花叶类,3.076
2022-04-06,菠菜(份),花叶类,10.0
2022-04-06,萝卜叶,花叶类,1.5270000000000001
2022-04-06,蒲公英,花叶类,0.006
2022-04-06,蔡甸藜蒿(份),花叶类,4.0
2022-04-06,螺丝椒,辣椒类,6.682
2022-04-06,螺丝椒(份),辣椒类,3.0
2022-04-06,西兰花,花菜类,10.634
2022-04-06,西峡花菇,食用菌,6.438
2022-04-06,金针菇(袋),食用菌,3.0
2022-04-06,长线茄,茄类,4.066
2022-04-06,青尖椒(份),辣椒类,2.0
2022-04-06,青杭椒(份),辣椒类,3.0
2022-04-06,青梗散花,花菜类,6.8629999999999995
2022-04-06,青线椒(份),辣椒类,2.0
2022-04-06,青茄子,茄类,1.755
2022-04-06,马兰头,花叶类,0.153
2022-04-06,高瓜,水生根茎类,2.098
2022-04-06,鱼腥草,花叶类,0.644
2022-04-06,黄白菜,花叶类,1.149
2022-04-07,上海青,花叶类,1.482
2022-04-07,上海青(份),花叶类,6.0
2022-04-07,东门口小白菜,花叶类,0.41900000000000004
2022-04-07,云南油麦菜(份),花叶类,5.0
2022-04-07,云南生菜,花叶类,8.486
2022-04-07,净藕,水生根茎类,6.533
2022-04-07,四川红香椿,花叶类,0.752
2022-04-07,外地茼蒿,花叶类,0.743
2022-04-07,奶白菜,花叶类,7.982
2022-04-07,姜蒜小米椒组合装(小份),辣椒类,2.0
2022-04-07,姬菇,食用菌,0.172
2022-04-07,小白菜,花叶类,1.232
2022-04-07,小米椒(份),辣椒类,5.0
2022-04-07,小青菜,花叶类,7.468
2022-04-07,水果辣椒(份),辣椒类,1.0
2022-04-07,海鲜菇,食用菌,0.219
2022-04-07,海鲜菇(袋),食用菌,2.0
2022-04-07,白玉菇(袋),食用菌,2.0
2022-04-07,竹叶菜,花叶类,3.062
2022-04-07,竹叶菜(份),花叶类,3.0
2022-04-07,紫苏(份),花叶类,1.0
2022-04-07,紫茄子,茄类,9.215
2022-04-07,红尖椒,辣椒类,1.2429999999999999
2022-04-07,红尖椒(份),辣椒类,1.0
2022-04-07,红椒,辣椒类,1.7429999999999999
2022-04-07,红灯笼椒,辣椒类,0.384
2022-04-07,红薯尖,花叶类,3.152
2022-04-07,红薯尖(份),花叶类,3.0
2022-04-07,芜湖青椒,辣椒类,0.337
2022-04-07,苋菜,花叶类,12.47
2022-04-07,菜心(份),花叶类,3.0
2022-04-07,菠菜,花叶类,1.8739999999999999
2022-04-07,菠菜(份),花叶类,7.0
2022-04-07,蔡甸藜蒿,花叶类,1.597
2022-04-07,蔡甸藜蒿(份),花叶类,3.0
2022-04-07,螺丝椒,辣椒类,5.197
2022-04-07,螺丝椒(份),辣椒类,2.0
2022-04-07,西兰花,花菜类,10.494
2022-04-07,西峡花菇,食用菌,6.788
2022-04-07,金针菇(袋),食用菌,3.0
2022-04-07,长线茄,茄类,4.48
2022-04-07,青尖椒(份),辣椒类,2.0
2022-04-07,青杭椒(份),辣椒类,3.0
2022-04-07,青线椒,辣椒类,0.8949999999999999
2022-04-07,青线椒(份),辣椒类,3.0
2022-04-07,青茄子,茄类,0.784
2022-04-07,马齿苋,花叶类,0.56
2022-04-07,鱼腥草,花叶类,0.594
2022-04-07,鲜木耳,食用菌,0.702
2022-04-07,黄白菜,花叶类,2.328
2022-04-08,上海青,花叶类,3.581
2022-04-08,上海青(份),花叶类,7.0
2022-04-08,东门口小白菜,花叶类,2.584
2022-04-08,丝瓜尖,花叶类,0.32
2022-04-08,云南油麦菜,花叶类,2.629
2022-04-08,云南生菜,花叶类,3.887
2022-04-08,云南生菜(份),花叶类,9.0
2022-04-08,净藕,水生根茎类,5.163
2022-04-08,四川红香椿,花叶类,0.47
2022-04-08,外地茼蒿,花叶类,1.204
2022-04-08,奶白菜,花叶类,6.237
2022-04-08,姜蒜小米椒组合装(小份),辣椒类,1.0
2022-04-08,姬菇,食用菌,0.293
2022-04-08,小皱皮(份),辣椒类,5.0
2022-04-08,小米椒(份),辣椒类,2.0
2022-04-08,小青菜,花叶类,5.521
2022-04-08,春菜,花叶类,0.364
2022-04-08,水果辣椒(份),辣椒类,4.0
2022-04-08,海鲜菇,食用菌,0.677
2022-04-08,海鲜菇(袋),食用菌,6.0
2022-04-08,灯笼椒,辣椒类,0.219
2022-04-08,白玉菇(袋),食用菌,2.0
2022-04-08,竹叶菜,花叶类,4.833
2022-04-08,竹叶菜(份),花叶类,5.0
2022-04-08,紫苏(份),花叶类,1.0
2022-04-08,紫茄子,茄类,9.137
2022-04-08,红尖椒,辣椒类,0.601
2022-04-08,红尖椒(份),辣椒类,3.0
2022-04-08,红杭椒(份),辣椒类,3.0
2022-04-08,红椒,辣椒类,0.545
2022-04-08,红灯笼椒,辣椒类,0.434
2022-04-08,苋菜,花叶类,15.223
2022-04-08,菜心(份),花叶类,2.0
2022-04-08,菠菜,花叶类,0.97
2022-04-08,菠菜(份),花叶类,6.0
2022-04-08,萝卜叶,花叶类,1.661
2022-04-08,蔡甸藜蒿,花叶类,1.396
2022-04-08,蔡甸藜蒿(份),花叶类,3.0
2022-04-08,螺丝椒,辣椒类,3.732
2022-04-08,螺丝椒(份),辣椒类,3.0
2022-04-08,西兰花,花菜类,10.629
2022-04-08,西峡花菇,食用菌,5.572
2022-04-08,金针菇(袋),食用菌,4.0
2022-04-08,长线茄,茄类,2.908
2022-04-08,青尖椒(份),辣椒类,2.0
2022-04-08,青杭椒(份),辣椒类,3.0
2022-04-08,青线椒,辣椒类,0.442
2022-04-08,青线椒(份),辣椒类,5.0
2022-04-08,青茄子,茄类,0.326
2022-04-08,高瓜,水生根茎类,1.203
2022-04-08,鱼腥草,花叶类,1.615
2022-04-08,鲜木耳,食用菌,0.344
2022-04-08,黄白菜,花叶类,2.1550000000000002
2022-04-09,上海青,花叶类,0.792
2022-04-09,上海青(份),花叶类,9.0
2022-04-09,东门口小白菜,花叶类,6.008
2022-04-09,云南油麦菜,花叶类,1.2930000000000001
2022-04-09,云南油麦菜(份),花叶类,11.0
2022-04-09,云南生菜,花叶类,10.131
2022-04-09,净藕,水生根茎类,10.667
2022-04-09,四川红香椿,花叶类,1.047
2022-04-09,外地茼蒿,花叶类,1.696
2022-04-09,奶白菜,花叶类,8.234
2022-04-09,姜蒜小米椒组合装(小份),辣椒类,10.0
2022-04-09,姬菇,食用菌,0.631
2022-04-09,娃娃菜,花叶类,1.0
2022-04-09,小白菜,花叶类,0.229
2022-04-09,小皱皮(份),辣椒类,1.0
2022-04-09,小米椒(份),辣椒类,12.0
2022-04-09,小青菜,花叶类,7.433
2022-04-09,春菜,花叶类,1.432
2022-04-09,水果辣椒(份),辣椒类,2.0
2022-04-09,海鲜菇,食用菌,1.899
2022-04-09,海鲜菇(袋),食用菌,15.0
2022-04-09,灯笼椒,辣椒类,0.696
2022-04-09,白玉菇(袋),食用菌,1.0
2022-04-09,竹叶菜,花叶类,2.779
2022-04-09,竹叶菜(份),花叶类,6.0
2022-04-09,紫苏(份),花叶类,1.0
2022-04-09,紫茄子,茄类,22.014
2022-04-09,红尖椒,辣椒类,1.338
2022-04-09,红尖椒(份),辣椒类,3.0
2022-04-09,红椒,辣椒类,0.521
2022-04-09,红薯尖,花叶类,3.686
2022-04-09,红薯尖(份),花叶类,2.0
2022-04-09,芜湖青椒,辣椒类,60.42
2022-04-09,苋菜,花叶类,32.849
2022-04-09,菜心(份),花叶类,4.0
2022-04-09,菠菜,花叶类,5.034
2022-04-09,菠菜(份),花叶类,14.0
2022-04-09,萝卜叶,花叶类,1.107
2022-04-09,蔡甸藜蒿,花叶类,1.121
2022-04-09,蔡甸藜蒿(份),花叶类,2.0
2022-04-09,螺丝椒,辣椒类,12.739
2022-04-09,螺丝椒(份),辣椒类,3.0
2022-04-09,蟹味菇,食用菌,2.0
2022-04-09,西兰花,花菜类,15.591
2022-04-09,西峡花菇,食用菌,5.759
2022-04-09,金针菇(袋),食用菌,9.0
2022-04-09,长线茄,茄类,3.891
2022-04-09,青尖椒(份),辣椒类,7.0
2022-04-09,青杭椒(份),辣椒类,7.0
2022-04-09,青线椒,辣椒类,0.392
2022-04-09,青线椒(份),辣椒类,12.0
2022-04-09,青茄子,茄类,1.3530000000000002
2022-04-09,马齿苋,花叶类,0.181
2022-04-09,高瓜,水生根茎类,0.5509999999999999
2022-04-09,鱼腥草,花叶类,2.142
2022-04-09,鲜木耳,食用菌,0.33
2022-04-09,黄白菜,花叶类,3.908
2022-04-10,上海青,花叶类,9.282
2022-04-10,上海青(份),花叶类,9.0
2022-04-10,东门口小白菜,花叶类,4.699
2022-04-10,丝瓜尖,花叶类,0.6759999999999999
2022-04-10,云南油麦菜,花叶类,5.861
2022-04-10,云南油麦菜(份),花叶类,13.0
2022-04-10,云南生菜,花叶类,13.155000000000001
2022-04-10,云南生菜(份),花叶类,16.0
2022-04-10,净藕,水生根茎类,17.627
2022-04-10,四川红香椿,花叶类,1.247
2022-04-10,外地茼蒿,花叶类,0.753
2022-04-10,奶白菜,花叶类,8.788
2022-04-10,姜蒜小米椒组合装(小份),辣椒类,6.0
2022-04-10,姬菇,食用菌,0.429
2022-04-10,小米椒(份),辣椒类,23.0
2022-04-10,小青菜,花叶类,7.955
2022-04-10,春菜,花叶类,1.6589999999999998
2022-04-10,水果辣椒(份),辣椒类,1.0
2022-04-10,海鲜菇,食用菌,0.6890000000000001
2022-04-10,海鲜菇(袋),食用菌,3.0
2022-04-10,灯笼椒,辣椒类,0.345
2022-04-10,白玉菇(袋),食用菌,4.0
2022-04-10,竹叶菜,花叶类,8.809
2022-04-10,竹叶菜(份),花叶类,4.0
2022-04-10,紫苏(份),花叶类,1.0
2022-04-10,紫茄子,茄类,20.175
2022-04-10,红尖椒,辣椒类,0.558
2022-04-10,红尖椒(份),辣椒类,1.0
2022-04-10,红椒,辣椒类,0.158
2022-04-10,红薯尖(份),花叶类,2.0
2022-04-10,芜湖青椒,辣椒类,52.31
2022-04-10,苋菜,花叶类,26.139
2022-04-10,菜心(份),花叶类,3.0
2022-04-10,菠菜,花叶类,3.0700000000000003
2022-04-10,菠菜(份),花叶类,22.0
2022-04-10,萝卜叶,花叶类,2.365
2022-04-10,蔡甸藜蒿,花叶类,3.922
2022-04-10,蔡甸藜蒿(份),花叶类,1.0
2022-04-10,螺丝椒,辣椒类,13.007
2022-04-10,螺丝椒(份),辣椒类,7.0
2022-04-10,西兰花,花菜类,7.757000000000001
2022-04-10,西峡花菇,食用菌,7.828
2022-04-10,金针菇(袋),食用菌,15.0
2022-04-10,长线茄,茄类,4.072
2022-04-10,青尖椒(份),辣椒类,1.0
2022-04-10,青杭椒(份),辣椒类,3.0
2022-04-10,青线椒,辣椒类,1.5030000000000001
2022-04-10,青线椒(份),辣椒类,4.0
2022-04-10,青茄子,茄类,0.238
2022-04-10,高瓜,水生根茎类,0.752
2022-04-10,鱼腥草,花叶类,1.029
2022-04-10,黄白菜,花叶类,14.182
2022-04-11,上海青,花叶类,2.073
2022-04-11,上海青(份),花叶类,7.0
2022-04-11,东门口小白菜,花叶类,2.249
2022-04-11,云南油麦菜,花叶类,0.158
2022-04-11,云南油麦菜(份),花叶类,5.0
2022-04-11,云南生菜,花叶类,6.778
2022-04-11,云南生菜(份),花叶类,8.0
2022-04-11,净藕,水生根茎类,1.03
2022-04-11,四川红香椿,花叶类,1.314
2022-04-11,奶白菜,花叶类,2.703
2022-04-11,小皱皮(份),辣椒类,3.0
2022-04-11,小米椒(份),辣椒类,7.0
2022-04-11,小青菜,花叶类,8.844
2022-04-11,春菜,花叶类,0.829
2022-04-11,水果辣椒(份),辣椒类,2.0
2022-04-11,海鲜菇,食用菌,0.84
2022-04-11,海鲜菇(袋),食用菌,2.0
2022-04-11,白玉菇(袋),食用菌,3.0
2022-04-11,竹叶菜,花叶类,5.353
2022-04-11,竹叶菜(份),花叶类,3.0
2022-04-11,紫苏(份),花叶类,1.0
2022-04-11,紫茄子,茄类,7.501
2022-04-11,红尖椒,辣椒类,0.532
2022-04-11,红尖椒(份),辣椒类,4.0
2022-04-11,红椒,辣椒类,0.7030000000000001
2022-04-11,红灯笼椒,辣椒类,0.237
2022-04-11,红薯尖,花叶类,3.6100000000000003
2022-04-11,芜湖青椒,辣椒类,28.656
2022-04-11,苋菜,花叶类,18.892
2022-04-11,菜心(份),花叶类,3.0
2022-04-11,菠菜,花叶类,2.559
2022-04-11,菠菜(份),花叶类,3.0
2022-04-11,萝卜叶,花叶类,1.595
2022-04-11,蔡甸藜蒿,花叶类,0.301
2022-04-11,蔡甸藜蒿(份),花叶类,2.0
2022-04-11,螺丝椒,辣椒类,4.793
2022-04-11,螺丝椒(份),辣椒类,13.0
2022-04-11,西兰花,花菜类,6.383
2022-04-11,西峡花菇,食用菌,5.643
2022-04-11,长线茄,茄类,2.328
2022-04-11,青尖椒(份),辣椒类,4.0
2022-04-11,青线椒,辣椒类,1.384
2022-04-11,青茄子,茄类,0.858
2022-04-11,马齿苋,花叶类,0.161
2022-04-11,鲜木耳,食用菌,0.387
2022-04-11,黄白菜,花叶类,4.009
2022-04-12,上海青,花叶类,6.396
2022-04-12,东门口小白菜,花叶类,2.853
2022-04-12,丝瓜尖,花叶类,0.645
2022-04-12,云南油麦菜,花叶类,2.1830000000000003
2022-04-12,云南油麦菜(份),花叶类,8.0
2022-04-12,云南生菜,花叶类,13.276
2022-04-12,云南生菜(份),花叶类,1.0
2022-04-12,净藕,水生根茎类,7.538
2022-04-12,四川红香椿,花叶类,0.557
2022-04-12,外地茼蒿,花叶类,1.657
2022-04-12,奶白菜,花叶类,7.931
2022-04-12,姜蒜小米椒组合装(小份),辣椒类,6.0
2022-04-12,小白菜,花叶类,1.002
2022-04-12,小皱皮(份),辣椒类,2.0
2022-04-12,小米椒(份),辣椒类,8.0
2022-04-12,小青菜,花叶类,8.374
2022-04-12,水果辣椒(份),辣椒类,4.0
2022-04-12,海鲜菇,食用菌,0.845
2022-04-12,海鲜菇(袋),食用菌,5.0
2022-04-12,牛排菇(盒),食用菌,1.0
2022-04-12,白玉菇(袋),食用菌,1.0
2022-04-12,竹叶菜,花叶类,5.136
2022-04-12,竹叶菜(份),花叶类,5.0
2022-04-12,紫苏(份),花叶类,1.0
2022-04-12,紫茄子,茄类,17.785
2022-04-12,红尖椒,辣椒类,0.9919999999999999
2022-04-12,红尖椒(份),辣椒类,2.0
2022-04-12,红杭椒(份),辣椒类,3.0
2022-04-12,红椒,辣椒类,1.716
2022-04-12,红薯尖,花叶类,2.422
2022-04-12,红薯尖(份),花叶类,1.0
2022-04-12,芜湖青椒,辣椒类,32.696
2022-04-12,苋菜,花叶类,20.788
2022-04-12,菜心(份),花叶类,2.0
2022-04-12,菠菜,花叶类,3.4610000000000003
2022-04-12,菠菜(份),花叶类,6.0
2022-04-12,萝卜叶,花叶类,0.47
2022-04-12,蒲公英,花叶类,0.345
2022-04-12,螺丝椒,辣椒类,4.7170000000000005
2022-04-12,螺丝椒(份),辣椒类,8.0
2022-04-12,西兰花,花菜类,6.375
2022-04-12,西峡花菇,食用菌,7.284
2022-04-12,金针菇(袋),食用菌,1.0
2022-04-12,长线茄,茄类,1.2530000000000001
2022-04-12,青尖椒(份),辣椒类,1.0
2022-04-12,青杭椒(份),辣椒类,1.0
2022-04-12,青线椒,辣椒类,1.099
2022-04-12,青茄子,茄类,1.0030000000000001
2022-04-12,马齿苋,花叶类,0.231
2022-04-12,鱼腥草,花叶类,1.581
2022-04-12,鲜木耳,食用菌,0.73
2022-04-12,黄白菜,花叶类,2.96
2022-04-13,上海青,花叶类,1.733
2022-04-13,上海青(份),花叶类,2.0
2022-04-13,东门口小白菜,花叶类,4.832
2022-04-13,云南油麦菜,花叶类,3.851
2022-04-13,云南生菜,花叶类,9.99
2022-04-13,净藕,水生根茎类,4.61
2022-04-13,四川红香椿,花叶类,1.537
2022-04-13,外地茼蒿,花叶类,0.682
2022-04-13,奶白菜,花叶类,7.325
2022-04-13,姜蒜小米椒组合装(小份),辣椒类,2.0
2022-04-13,姬菇,食用菌,0.244
2022-04-13,小白菜,花叶类,0.688
2022-04-13,小皱皮(份),辣椒类,2.0
2022-04-13,小米椒(份),辣椒类,11.0
2022-04-13,小青菜,花叶类,8.763
2022-04-13,春菜,花叶类,4.021
2022-04-13,木耳菜,花叶类,1.476
2022-04-13,水果辣椒(份),辣椒类,5.0
2022-04-13,海鲜菇,食用菌,2.162
2022-04-13,海鲜菇(袋),食用菌,5.0
2022-04-13,白玉菇(袋),食用菌,2.0
2022-04-13,竹叶菜,花叶类,4.593
2022-04-13,竹叶菜(份),花叶类,1.0
2022-04-13,紫茄子,茄类,15.535
2022-04-13,红尖椒,辣椒类,0.9490000000000001
2022-04-13,红尖椒(份),辣椒类,3.0
2022-04-13,红杭椒(份),辣椒类,1.0
2022-04-13,红椒,辣椒类,0.686
2022-04-13,红橡叶,花叶类,0.419
2022-04-13,红灯笼椒,辣椒类,0.53
2022-04-13,红珊瑚(粗叶),花叶类,0.682
2022-04-13,红薯尖,花叶类,1.691
2022-04-13,红薯尖(份),花叶类,1.0
2022-04-13,绿牛油,花叶类,1.153
2022-04-13,芜湖青椒,辣椒类,30.051000000000002
2022-04-13,苋菜,花叶类,19.635
2022-04-13,菠菜,花叶类,5.744
2022-04-13,菠菜(份),花叶类,12.0
2022-04-13,螺丝椒,辣椒类,10.19
2022-04-13,螺丝椒(份),辣椒类,6.0
2022-04-13,西兰花,花菜类,9.797
2022-04-13,西峡花菇,食用菌,5.557
2022-04-13,金针菇(袋),食用菌,17.0
2022-04-13,长线茄,茄类,4.573
2022-04-13,青尖椒(份),辣椒类,2.0
2022-04-13,青杭椒(份),辣椒类,2.0
2022-04-13,青线椒,辣椒类,0.544
2022-04-13,青茄子,茄类,0.795
2022-04-13,马齿苋,花叶类,1.829
2022-04-13,鱼腥草,花叶类,2.684
2022-04-13,黄白菜,花叶类,1.0350000000000001
2022-04-14,上海青(份),花叶类,10.0
2022-04-14,东门口小白菜,花叶类,10.988
2022-04-14,云南油麦菜,花叶类,2.7640000000000002
2022-04-14,云南油麦菜(份),花叶类,1.0
2022-04-14,云南生菜,花叶类,7.583
2022-04-14,云南生菜(份),花叶类,2.0
2022-04-14,净藕,水生根茎类,5.681
2022-04-14,四川红香椿,花叶类,11.738
2022-04-14,奶白菜,花叶类,5.477
2022-04-14,姜蒜小米椒组合装(小份),辣椒类,3.0
2022-04-14,小米椒(份),辣椒类,11.0
2022-04-14,小青菜,花叶类,8.736
2022-04-14,春菜,花叶类,0.591
2022-04-14,海鲜菇(袋),食用菌,8.0
2022-04-14,白玉菇(袋),食用菌,1.0
2022-04-14,竹叶菜,花叶类,5.253
2022-04-14,竹叶菜(份),花叶类,4.0
2022-04-14,紫苏(份),花叶类,2.0
2022-04-14,紫茄子,茄类,16.945
2022-04-14,红尖椒,辣椒类,0.716
2022-04-14,红薯尖,花叶类,3.949
2022-04-14,红薯尖(份),花叶类,5.0
2022-04-14,芜湖青椒,辣椒类,30.63
2022-04-14,苋菜,花叶类,23.359
2022-04-14,菜心(份),花叶类,2.0
2022-04-14,菠菜,花叶类,2.508
2022-04-14,菠菜(份),花叶类,13.0
2022-04-14,萝卜叶,花叶类,0.621
2022-04-14,蒲公英,花叶类,0.145
2022-04-14,螺丝椒,辣椒类,3.792
2022-04-14,螺丝椒(份),辣椒类,5.0
2022-04-14,西兰花,花菜类,6.047
2022-04-14,西峡花菇,食用菌,8.324
2022-04-14,金针菇(袋),食用菌,4.0
2022-04-14,长线茄,茄类,4.124
2022-04-14,青尖椒(份),辣椒类,2.0
2022-04-14,青线椒,辣椒类,1.873
2022-04-14,青线椒(份),辣椒类,1.0
2022-04-14,青茄子,茄类,0.287
2022-04-14,马兰头,花叶类,0.278
2022-04-14,马齿苋,花叶类,0.151
2022-04-14,高瓜,水生根茎类,0.8140000000000001
2022-04-14,鲜木耳,食用菌,0.265
2022-04-14,黄白菜,花叶类,5.445
2022-04-15,上海青,花叶类,9.646
2022-04-15,上海青(份),花叶类,4.0
2022-04-15,东门口小白菜,花叶类,5.533
2022-04-15,云南油麦菜,花叶类,5.4030000000000005
2022-04-15,云南生菜,花叶类,12.663
2022-04-15,净藕,水生根茎类,12.332
2022-04-15,四川红香椿,花叶类,1.1179999999999999
2022-04-15,外地茼蒿,花叶类,1.6360000000000001
2022-04-15,奶白菜,花叶类,8.721
2022-04-15,姜蒜小米椒组合装(小份),辣椒类,2.0
2022-04-15,小白菜,花叶类,0.287
2022-04-15,小皱皮(份),辣椒类,2.0
2022-04-15,小米椒(份),辣椒类,6.0
2022-04-15,小青菜,花叶类,7.025
2022-04-15,春菜,花叶类,0.766
2022-04-15,木耳菜,花叶类,3.194
2022-04-15,海鲜菇,食用菌,2.65
2022-04-15,海鲜菇(袋),食用菌,5.0
2022-04-15,白玉菇(袋),食用菌,3.0
2022-04-15,竹叶菜(份),花叶类,14.0
2022-04-15,紫苏,花叶类,0.558
