product1,product2,样本数,相关系数,p值,显著性,关系类型,簇
双沟白菜,牛首生菜,0,,,No,无显著关联,1
双沟白菜,猪肚菇(盒),0,,,No,无显著关联,1
双沟白菜,猴头菇,0,,,No,无显著关联,1
双沟白菜,甘蓝叶,0,,,No,无显著关联,1
双沟白菜,田七,0,,,No,无显著关联,1
双沟白菜,白玉菇,0,,,No,无显著关联,1
双沟白菜,白玉菇(盒),0,,,No,无显著关联,1
双沟白菜,白玉菇(袋),0,,,No,无显著关联,1
双沟白菜,白菜苔,0,,,No,无显著关联,1
双沟白菜,白蒿,0,,,No,无显著关联,1
双沟白菜,秀珍菇,0,,,No,无显著关联,1
双沟白菜,竹叶菜(份),0,,,No,无显著关联,1
双沟白菜,紫圆茄,0,,,No,无显著关联,1
双沟白菜,紫尖椒,0,,,No,无显著关联,1
双沟白菜,紫白菜,0,,,No,无显著关联,1
双沟白菜,紫苏,0,,,No,无显著关联,1
双沟白菜,紫苏(份),0,,,No,无显著关联,1
双沟白菜,紫螺丝椒,0,,,No,无显著关联,1
双沟白菜,紫贝菜,0,,,No,无显著关联,1
双沟白菜,红尖椒,1,,,No,无显著关联,1
双沟白菜,红尖椒(份),0,,,No,无显著关联,1
双沟白菜,红杭椒,0,,,No,无显著关联,1
双沟白菜,红杭椒(份),0,,,No,无显著关联,1
双沟白菜,红椒,2,,,No,无显著关联,1
双沟白菜,红椒(份),0,,,No,无显著关联,1
双沟白菜,红橡叶,0,,,No,无显著关联,1
双沟白菜,红灯笼椒,0,,,No,无显著关联,1
双沟白菜,红灯笼椒(份),0,,,No,无显著关联,1
双沟白菜,红珊瑚(粗叶),0,,,No,无显著关联,1
双沟白菜,红线椒,0,,,No,无显著关联,1
双沟白菜,红莲藕带,0,,,No,无显著关联,1
双沟白菜,红薯尖(份),0,,,No,无显著关联,1
双沟白菜,组合椒系列,0,,,No,无显著关联,1
双沟白菜,绣球菌,0,,,No,无显著关联,1
双沟白菜,绣球菌(袋),0,,,No,无显著关联,1
双沟白菜,绿牛油,0,,,No,无显著关联,1
双沟白菜,艾蒿,0,,,No,无显著关联,1
双沟白菜,芝麻苋菜,0,,,No,无显著关联,1
双沟白菜,芥兰,0,,,No,无显著关联,1
双沟白菜,芥菜,0,,,No,无显著关联,1
双沟白菜,花茄子,0,,,No,无显著关联,1
双沟白菜,花菇(一人份),0,,,No,无显著关联,1
双沟白菜,苋菜(份),0,,,No,无显著关联,1
双沟白菜,茶树菇(袋),0,,,No,无显著关联,1
双沟白菜,茼蒿,2,,,No,无显著关联,1
双沟白菜,茼蒿(份),0,,,No,无显著关联,1
双沟白菜,荠菜,0,,,No,无显著关联,1
双沟白菜,荸荠,0,,,No,无显著关联,1
双沟白菜,荸荠(份),0,,,No,无显著关联,1
双沟白菜,莲蓬(个),0,,,No,无显著关联,1
双沟白菜,菊花油菜,0,,,No,无显著关联,1
双沟白菜,菌菇火锅套餐(份),0,,,No,无显著关联,1
双沟白菜,菌蔬四宝(份),0,,,No,无显著关联,1
双沟白菜,菜心(份),0,,,No,无显著关联,1
双沟白菜,菱角,0,,,No,无显著关联,1
双沟白菜,萝卜叶,0,,,No,无显著关联,1
双沟白菜,蒲公英,0,,,No,无显著关联,1
双沟白菜,蔡甸藜蒿,2,,,No,无显著关联,1
双沟白菜,蔡甸藜蒿(份),0,,,No,无显著关联,1
双沟白菜,薄荷叶,0,,,No,无显著关联,1
双沟白菜,藕尖,0,,,No,无显著关联,1
双沟白菜,虫草花,0,,,No,无显著关联,1
双沟白菜,虫草花(份),0,,,No,无显著关联,1
双沟白菜,虫草花(盒),0,,,No,无显著关联,1
双沟白菜,虫草花(袋),0,,,No,无显著关联,1
双沟白菜,蟹味菇,1,,,No,无显著关联,1
双沟白菜,蟹味菇(盒),0,,,No,无显著关联,1
双沟白菜,蟹味菇(袋),0,,,No,无显著关联,1
双沟白菜,蟹味菇与白玉菇双拼(盒),0,,,No,无显著关联,1
双沟白菜,襄甜红菜苔(袋),0,,,No,无显著关联,1
双沟白菜,西峡花菇,0,,,No,无显著关联,1
双沟白菜,西峡香菇(份),0,,,No,无显著关联,1
双沟白菜,豌豆尖,0,,,No,无显著关联,1
双沟白菜,赤松茸,0,,,No,无显著关联,1
双沟白菜,赤松茸(盒),0,,,No,无显著关联,1
双沟白菜,辣妹子,1,,,No,无显著关联,1
双沟白菜,野生粉藕,0,,,No,无显著关联,1
双沟白菜,野藕,0,,,No,无显著关联,1
双沟白菜,金针菇(份),0,,,No,无显著关联,1
双沟白菜,银耳(朵),0,,,No,无显著关联,1
双沟白菜,长线茄,2,,,No,无显著关联,1
双沟白菜,随州泡泡青,2,,,No,无显著关联,1
双沟白菜,青尖椒,2,,,No,无显著关联,1
双沟白菜,青尖椒(份),0,,,No,无显著关联,1
双沟白菜,青杭椒,0,,,No,无显著关联,1
双沟白菜,青杭椒(份),0,,,No,无显著关联,1
双沟白菜,青红尖椒组合装(份),0,,,No,无显著关联,1
双沟白菜,青红杭椒组合装(份),0,,,No,无显著关联,1
双沟白菜,青线椒,2,,,No,无显著关联,1
双沟白菜,青线椒(份),0,,,No,无显著关联,1
双沟白菜,青茄子,2,,,No,无显著关联,1
双沟白菜,青菜苔,0,,,No,无显著关联,1
双沟白菜,面条菜,0,,,No,无显著关联,1
双沟白菜,马兰头,0,,,No,无显著关联,1
双沟白菜,马齿苋,0,,,No,无显著关联,1
双沟白菜,高瓜,1,,,No,无显著关联,1
双沟白菜,鱼腥草,0,,,No,无显著关联,1
双沟白菜,鱼腥草(份),0,,,No,无显著关联,1
双沟白菜,鲜木耳,0,,,No,无显著关联,1
双沟白菜,鲜木耳(份),0,,,No,无显著关联,1
双沟白菜,鲜粽叶,0,,,No,无显著关联,1
双沟白菜,鲜粽叶(袋),0,,,No,无显著关联,1
双沟白菜,鲜粽子叶,0,,,No,无显著关联,1
双沟白菜,鲜藕带(袋),0,,,No,无显著关联,1
双沟白菜,鸡枞菌,0,,,No,无显著关联,1
双沟白菜,鹿茸菇(盒),0,,,No,无显著关联,1
双沟白菜,黄心菜,0,,,No,无显著关联,1
双沟白菜,黄花菜,0,,,No,无显著关联,1
双沟白菜,黑油菜,0,,,No,无显著关联,1
双沟白菜,黑牛肝菌,0,,,No,无显著关联,1
双沟白菜,黑牛肝菌(盒),0,,,No,无显著关联,1
双沟白菜,黑皮鸡枞菌,0,,,No,无显著关联,1
双沟白菜,黑皮鸡枞菌(盒),0,,,No,无显著关联,1
双沟白菜,龙牙菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),四川红香椿,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),外地茼蒿,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),外地茼蒿(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),大白菜秧,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),大芥兰,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),大龙茄子,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),奶白菜苗,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),姬菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),姬菇(包),2,,,No,无显著关联,1
和丰阳光海鲜菇(包),小白菜(份),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),小青菜(份),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),平菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),快菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),春菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),木耳菜(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),本地上海青,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),本地小毛白菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),本地黄心油菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),杏鲍菇(250克),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),杏鲍菇(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),杏鲍菇(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),枝江红菜苔,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),枝江红菜苔(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),槐花,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),水果辣椒(橙色),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),油菜苔,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),洪山菜苔,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),洪山菜薹珍品手提袋,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),洪山菜薹莲藕拼装礼盒,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),洪湖莲藕(粉藕),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),活体银耳,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),海鲜菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),海鲜菇(包),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),灯笼椒,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),灯笼椒(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),牛排菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),牛排菇(盒),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),牛首油菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),牛首生菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),猪肚菇(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),猴头菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),甘蓝叶,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),田七,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),白玉菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),白玉菇(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),白菜苔,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),白蒿,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),秀珍菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),竹叶菜(份),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫圆茄,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫尖椒,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫白菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫苏,1,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫苏(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫螺丝椒,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),紫贝菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),红橡叶,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),红灯笼椒(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),红珊瑚(粗叶),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),红莲藕带,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),红薯尖(份),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),组合椒系列,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),绣球菌,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),绣球菌(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),绿牛油,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),艾蒿,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),芝麻苋菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),芥兰,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),芥菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),花茄子,1,,,No,无显著关联,1
和丰阳光海鲜菇(包),花菇(一人份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),苋菜(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),茶树菇(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),茼蒿,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),茼蒿(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),荠菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),荸荠,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),荸荠(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),菊花油菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),菌菇火锅套餐(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),菌蔬四宝(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),菜心(份),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),萝卜叶,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蒲公英,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蔡甸藜蒿,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蔡甸藜蒿(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),薄荷叶,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),藕尖,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),虫草花,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),虫草花(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),虫草花(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),虫草花(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蟹味菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蟹味菇(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蟹味菇(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),蟹味菇与白玉菇双拼(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),襄甜红菜苔(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),西峡花菇,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),西峡香菇(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),豌豆尖,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),赤松茸,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),赤松茸(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),辣妹子,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),野生粉藕,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),野藕,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),金针菇(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),银耳(朵),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),随州泡泡青,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),青杭椒,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),青红尖椒组合装(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),青红杭椒组合装(份),1,,,No,无显著关联,1
和丰阳光海鲜菇(包),青菜苔,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),面条菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),马兰头,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),马齿苋,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鱼腥草,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鱼腥草(份),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鲜木耳,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鲜粽叶,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鲜粽叶(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鲜粽子叶,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鲜藕带(袋),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鸡枞菌,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),鹿茸菇(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),黄花菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),黑油菜,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),黑牛肝菌,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),黑牛肝菌(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),黑皮鸡枞菌,0,,,No,无显著关联,1
和丰阳光海鲜菇(包),黑皮鸡枞菌(盒),0,,,No,无显著关联,1
和丰阳光海鲜菇(包),龙牙菜,0,,,No,无显著关联,1
四川红香椿,外地茼蒿(份),0,,,No,无显著关联,1
四川红香椿,大白菜秧,2,,,No,无显著关联,1
四川红香椿,大芥兰,0,,,No,无显著关联,1
四川红香椿,奶白菜苗,0,,,No,无显著关联,1
四川红香椿,姬菇(份),0,,,No,无显著关联,1
四川红香椿,小白菜(份),1,,,No,无显著关联,1
四川红香椿,小皱皮,2,,,No,无显著关联,1
四川红香椿,快菜,0,,,No,无显著关联,1
四川红香椿,木耳菜(份),0,,,No,无显著关联,1
四川红香椿,本地小毛白菜,0,,,No,无显著关联,1
四川红香椿,本地黄心油菜,0,,,No,无显著关联,1
四川红香椿,杏鲍菇(250克),0,,,No,无显著关联,1
四川红香椿,杏鲍菇(份),0,,,No,无显著关联,1
四川红香椿,枝江红菜苔(份),0,,,No,无显著关联,1
四川红香椿,槐花,2,,,No,无显著关联,1
四川红香椿,水果辣椒,0,,,No,无显著关联,1
四川红香椿,水果辣椒(橙色),0,,,No,无显著关联,1
四川红香椿,洪山菜苔,0,,,No,无显著关联,1
四川红香椿,洪山菜薹珍品手提袋,0,,,No,无显著关联,1
四川红香椿,洪山菜薹莲藕拼装礼盒,0,,,No,无显著关联,1
四川红香椿,洪湖莲藕(脆藕),0,,,No,无显著关联,1
四川红香椿,洪湖藕带,0,,,No,无显著关联,1
四川红香椿,活体银耳,1,,,No,无显著关联,1
四川红香椿,海鲜菇(份),0,,,No,无显著关联,1
四川红香椿,海鲜菇(包),2,,,No,无显著关联,1
四川红香椿,灯笼椒(份),0,,,No,无显著关联,1
四川红香椿,牛排菇,0,,,No,无显著关联,1
四川红香椿,牛排菇(盒),4,,,No,无显著关联,1
四川红香椿,猪肚菇(盒),0,,,No,无显著关联,1
四川红香椿,猴头菇,2,,,No,无显著关联,1
四川红香椿,甘蓝叶,1,,,No,无显著关联,1
四川红香椿,白玉菇,0,,,No,无显著关联,1
四川红香椿,白玉菇(盒),0,,,No,无显著关联,1
四川红香椿,秀珍菇,2,,,No,无显著关联,1
四川红香椿,紫圆茄,0,,,No,无显著关联,1
四川红香椿,紫尖椒,0,,,No,无显著关联,1
四川红香椿,紫白菜,2,,,No,无显著关联,1
四川红香椿,紫螺丝椒,0,,,No,无显著关联,1
四川红香椿,红椒(份),0,,,No,无显著关联,1
四川红香椿,红橡叶,1,,,No,无显著关联,1
四川红香椿,红灯笼椒(份),0,,,No,无显著关联,1
四川红香椿,红珊瑚(粗叶),1,,,No,无显著关联,1
四川红香椿,红线椒,0,,,No,无显著关联,1
四川红香椿,红莲藕带,0,,,No,无显著关联,1
四川红香椿,绣球菌,2,,,No,无显著关联,1
四川红香椿,绣球菌(袋),0,,,No,无显著关联,1
四川红香椿,绿牛油,1,,,No,无显著关联,1
四川红香椿,艾蒿,0,,,No,无显著关联,1
四川红香椿,芝麻苋菜,0,,,No,无显著关联,1
四川红香椿,芥兰,0,,,No,无显著关联,1
四川红香椿,芥菜,0,,,No,无显著关联,1
四川红香椿,花茄子,0,,,No,无显著关联,1
四川红香椿,花菇(一人份),0,,,No,无显著关联,1
四川红香椿,茶树菇(袋),0,,,No,无显著关联,1
四川红香椿,荸荠(份),0,,,No,无显著关联,1
四川红香椿,莲蓬(个),0,,,No,无显著关联,1
四川红香椿,菊花油菜,0,,,No,无显著关联,1
四川红香椿,菌菇火锅套餐(份),0,,,No,无显著关联,1
四川红香椿,菌蔬四宝(份),0,,,No,无显著关联,1
四川红香椿,菱角,0,,,No,无显著关联,1
四川红香椿,藕尖,0,,,No,无显著关联,1
四川红香椿,虫草花(盒),0,,,No,无显著关联,1
四川红香椿,蟹味菇(盒),0,,,No,无显著关联,1
四川红香椿,襄甜红菜苔(袋),0,,,No,无显著关联,1
四川红香椿,西峡香菇(份),0,,,No,无显著关联,1
四川红香椿,赤松茸(盒),0,,,No,无显著关联,1
四川红香椿,辣妹子,0,,,No,无显著关联,1
四川红香椿,金针菇(份),0,,,No,无显著关联,1
四川红香椿,青杭椒,2,,,No,无显著关联,1
四川红香椿,鲜木耳(份),0,,,No,无显著关联,1
四川红香椿,鲜粽叶,0,,,No,无显著关联,1
四川红香椿,鲜粽叶(袋),0,,,No,无显著关联,1
四川红香椿,鲜粽子叶,0,,,No,无显著关联,1
四川红香椿,鲜藕带(袋),1,,,No,无显著关联,1
四川红香椿,鸡枞菌,0,,,No,无显著关联,1
四川红香椿,鹿茸菇(盒),0,,,No,无显著关联,1
四川红香椿,黄花菜,0,,,No,无显著关联,1
四川红香椿,黑油菜,0,,,No,无显著关联,1
四川红香椿,黑牛肝菌,0,,,No,无显著关联,1
四川红香椿,黑牛肝菌(盒),0,,,No,无显著关联,1
四川红香椿,黑皮鸡枞菌,1,,,No,无显著关联,1
四川红香椿,黑皮鸡枞菌(盒),0,,,No,无显著关联,1
四川红香椿,龙牙菜,0,,,No,无显著关联,1
圆茄子,外地茼蒿(份),0,,,No,无显著关联,1
圆茄子,大芥兰,2,,,No,无显著关联,1
圆茄子,小白菜(份),2,,,No,无显著关联,1
圆茄子,快菜,0,,,No,无显著关联,1
圆茄子,本地小毛白菜,0,,,No,无显著关联,1
圆茄子,水果辣椒(橙色),0,,,No,无显著关联,1
圆茄子,洪山菜苔,1,,,No,无显著关联,1
圆茄子,洪山菜薹珍品手提袋,0,,,No,无显著关联,1
圆茄子,洪山菜薹莲藕拼装礼盒,0,,,No,无显著关联,1
圆茄子,洪湖莲藕(脆藕),0,,,No,无显著关联,1
圆茄子,活体银耳,1,,,No,无显著关联,1
圆茄子,灯笼椒(份),0,,,No,无显著关联,1
圆茄子,猪肚菇(盒),2,,,No,无显著关联,1
圆茄子,猴头菇,2,,,No,无显著关联,1
圆茄子,甘蓝叶,1,,,No,无显著关联,1
圆茄子,紫尖椒,1,,,No,无显著关联,1
圆茄子,紫白菜,2,,,No,无显著关联,1
圆茄子,紫苏(份),3,,,No,无显著关联,1
圆茄子,紫螺丝椒,0,,,No,无显著关联,1
圆茄子,红椒(份),2,,,No,无显著关联,1
圆茄子,红橡叶,0,,,No,无显著关联,1
圆茄子,红珊瑚(粗叶),0,,,No,无显著关联,1
圆茄子,绣球菌(袋),1,,,No,无显著关联,1
圆茄子,绿牛油,0,,,No,无显著关联,1
圆茄子,芝麻苋菜,0,,,No,无显著关联,1
圆茄子,芥兰,1,,,No,无显著关联,1
圆茄子,花菇(一人份),0,,,No,无显著关联,1
圆茄子,茶树菇(袋),0,,,No,无显著关联,1
圆茄子,荸荠(份),1,,,No,无显著关联,1
圆茄子,菌菇火锅套餐(份),0,,,No,无显著关联,1
圆茄子,菌蔬四宝(份),0,,,No,无显著关联,1
圆茄子,蔡甸藜蒿(份),0,,,No,无显著关联,1
圆茄子,藕尖,2,,,No,无显著关联,1
圆茄子,虫草花(盒),1,,,No,无显著关联,1
圆茄子,西峡香菇(份),2,,,No,无显著关联,1
圆茄子,赤松茸,2,,,No,无显著关联,1
圆茄子,赤松茸(盒),0,,,No,无显著关联,1
圆茄子,金针菇(份),0,,,No,无显著关联,1
